User_Id,Session_start,Session_end,Offer_notification_click_time,Purchase_completion_time
1614,2025-05-07 04:29:00,2025-05-07 05:16:00,2025-05-07 04:51:47,
1615,2025-05-04 17:37:00,2025-05-04 18:48:00,,
1616,2025-05-06 02:38:00,2025-05-06 03:00:00,2025-05-06 02:53:34,
1617,2025-05-05 06:44:00,2025-05-05 08:02:00,2025-05-05 07:53:21,
1618,2025-05-04 15:24:00,2025-05-04 16:32:00,2025-05-04 15:49:00,2025-05-04 15:58:03
1619,2025-05-01 17:09:00,2025-05-01 18:14:00,,
1620,2025-05-03 16:56:00,2025-05-03 17:43:00,2025-05-03 17:34:25,
1621,2025-05-07 03:17:00,2025-05-07 03:51:00,,
1622,2025-05-02 06:03:00,2025-05-02 07:11:00,2025-05-02 07:08:42,
1623,2025-05-02 12:13:00,2025-05-02 13:17:00,,
1624,2025-05-02 10:34:00,2025-05-02 11:20:00,2025-05-02 11:08:51,
1625,2025-05-04 23:57:00,2025-05-05 00:47:00,,
1626,2025-05-02 07:48:00,2025-05-02 08:33:00,2025-05-02 08:09:23,2025-05-02 08:29:20
1627,2025-05-03 14:53:00,2025-05-03 15:53:00,,
1628,2025-05-04 17:40:00,2025-05-04 19:02:00,2025-05-04 19:00:39,2025-05-04 19:01:19
1629,2025-05-07 07:26:00,2025-05-07 08:00:00,2025-05-07 07:43:52,
1630,2025-05-08 02:45:00,2025-05-08 04:14:00,2025-05-08 03:25:19,
1631,2025-05-07 05:55:00,2025-05-07 07:16:00,2025-05-07 06:22:02,
1632,2025-05-09 00:00:00,2025-05-09 00:56:00,,
1633,2025-05-09 00:56:00,2025-05-09 01:23:00,2025-05-09 00:59:55,2025-05-09 01:19:38
1634,2025-05-05 13:26:00,2025-05-05 13:49:00,2025-05-05 13:35:13,2025-05-05 13:39:17
1635,2025-05-10 04:41:00,2025-05-10 05:18:00,,
1636,2025-05-01 12:45:00,2025-05-01 13:23:00,2025-05-01 12:52:29,2025-05-01 13:07:15
1637,2025-05-05 02:17:00,2025-05-05 03:00:00,2025-05-05 02:21:40,
1638,2025-05-07 01:53:00,2025-05-07 03:12:00,2025-05-07 02:34:07,
1639,2025-05-09 00:38:00,2025-05-09 01:09:00,,2025-05-09 00:59:55
1640,2025-05-05 14:52:00,2025-05-05 15:43:00,2025-05-05 15:01:05,
1641,2025-05-03 07:29:00,2025-05-03 08:16:00,2025-05-03 07:33:37,2025-05-03 08:10:49
1642,2025-05-04 10:35:00,2025-05-04 11:01:00,,
1643,2025-05-05 06:49:00,2025-05-05 08:15:00,,
1644,2025-05-09 04:50:00,2025-05-09 06:03:00,2025-05-09 05:32:48,
1645,2025-05-01 16:35:00,2025-05-01 16:57:00,,2025-05-01 16:35:14
1646,2025-05-08 00:12:00,2025-05-08 01:13:00,2025-05-08 00:16:25,2025-05-08 00:14:27
1647,2025-05-06 17:11:00,2025-05-06 17:44:00,,
1648,2025-05-04 13:24:00,2025-05-04 14:13:00,2025-05-04 13:35:39,
1649,2025-05-09 14:21:00,2025-05-09 15:14:00,,
1650,2025-05-07 09:14:00,2025-05-07 09:47:00,2025-05-07 09:19:02,
1651,2025-05-03 03:55:00,2025-05-03 04:33:00,,
1652,2025-05-09 23:50:00,2025-05-10 00:53:00,2025-05-10 00:46:23,
1653,2025-05-02 13:34:00,2025-05-02 14:56:00,,2025-05-02 14:00:34
1654,2025-05-01 05:39:00,2025-05-01 06:19:00,2025-05-01 05:58:39,
1655,2025-05-04 18:42:00,2025-05-04 19:09:00,,
1656,2025-05-08 04:22:00,2025-05-08 05:48:00,2025-05-08 05:05:50,
1657,2025-05-09 03:36:00,2025-05-09 04:01:00,,
1658,2025-05-10 23:37:00,2025-05-11 00:36:00,,2025-05-11 00:26:43
1659,2025-05-01 11:38:00,2025-05-01 12:54:00,,2025-05-01 12:35:25
1660,2025-05-04 07:08:00,2025-05-04 07:40:00,,2025-05-04 07:08:41
1661,2025-05-02 12:45:00,2025-05-02 13:08:00,2025-05-02 12:51:04,2025-05-02 12:54:28
1662,2025-05-02 19:56:00,2025-05-02 20:44:00,2025-05-02 20:25:39,
1663,2025-05-09 08:12:00,2025-05-09 08:59:00,2025-05-09 08:26:53,
1664,2025-05-01 04:54:00,2025-05-01 06:18:00,,2025-05-01 06:14:40
1665,2025-05-07 01:42:00,2025-05-07 03:10:00,,
1666,2025-05-10 12:28:00,2025-05-10 13:38:00,,2025-05-10 13:31:29
1667,2025-05-10 19:18:00,2025-05-10 20:43:00,2025-05-10 20:23:19,2025-05-10 20:25:07
1668,2025-05-08 02:50:00,2025-05-08 03:59:00,,2025-05-08 03:20:13
1669,2025-05-06 00:28:00,2025-05-06 01:30:00,2025-05-06 00:40:52,
1670,2025-05-07 04:39:00,2025-05-07 05:45:00,2025-05-07 05:21:42,2025-05-07 05:34:53
1671,2025-05-04 16:58:00,2025-05-04 18:10:00,2025-05-04 17:05:12,2025-05-04 17:49:02
1672,2025-05-06 11:52:00,2025-05-06 12:57:00,2025-05-06 12:28:34,2025-05-06 12:30:55
1673,2025-05-05 23:51:00,2025-05-06 00:22:00,2025-05-06 00:12:13,
1674,2025-05-04 07:42:00,2025-05-04 08:49:00,2025-05-04 08:36:15,2025-05-04 08:42:46
1675,2025-05-04 18:46:00,2025-05-04 19:25:00,2025-05-04 19:02:52,2025-05-04 19:17:17
1676,2025-05-03 18:47:00,2025-05-03 19:42:00,,2025-05-03 19:16:26
1677,2025-05-10 22:36:00,2025-05-10 23:34:00,2025-05-10 23:01:59,
1678,2025-05-05 17:21:00,2025-05-05 17:46:00,,
1679,2025-05-01 00:15:00,2025-05-01 01:26:00,,2025-05-01 00:56:25
1680,2025-05-09 09:23:00,2025-05-09 09:52:00,,2025-05-09 09:25:40
1681,2025-05-06 09:34:00,2025-05-06 10:18:00,2025-05-06 09:56:32,
1682,2025-05-10 13:20:00,2025-05-10 14:06:00,2025-05-10 13:33:55,2025-05-10 13:33:58
1683,2025-05-08 07:06:00,2025-05-08 08:02:00,2025-05-08 07:13:42,2025-05-08 07:29:58
1684,2025-05-01 22:28:00,2025-05-01 23:48:00,2025-05-01 22:51:58,2025-05-01 23:27:54
1685,2025-05-06 16:50:00,2025-05-06 17:28:00,2025-05-06 17:24:21,2025-05-06 17:27:37
1686,2025-05-03 07:04:00,2025-05-03 07:32:00,2025-05-03 07:16:30,
1687,2025-05-01 09:44:00,2025-05-01 10:08:00,,2025-05-01 09:47:21
1688,2025-05-03 19:06:00,2025-05-03 20:01:00,,
1689,2025-05-09 15:38:00,2025-05-09 15:59:00,2025-05-09 15:43:50,
1690,2025-05-01 07:46:00,2025-05-01 08:06:00,2025-05-01 08:03:22,2025-05-01 08:05:18
1691,2025-05-10 08:53:00,2025-05-10 09:46:00,2025-05-10 08:55:25,
1692,2025-05-10 18:06:00,2025-05-10 18:47:00,2025-05-10 18:34:47,2025-05-10 18:40:54
1693,2025-05-01 19:29:00,2025-05-01 20:45:00,2025-05-01 19:33:37,
1694,2025-05-07 10:58:00,2025-05-07 11:32:00,2025-05-07 11:19:22,2025-05-07 11:24:20
1695,2025-05-10 10:40:00,2025-05-10 11:19:00,,2025-05-10 11:01:31
1696,2025-05-09 09:52:00,2025-05-09 10:18:00,2025-05-09 10:11:24,2025-05-09 10:15:31
1697,2025-05-03 18:37:00,2025-05-03 19:19:00,2025-05-03 18:48:56,
1698,2025-05-04 08:23:00,2025-05-04 08:55:00,,
1699,2025-05-08 22:52:00,2025-05-08 23:12:00,2025-05-08 23:10:58,
1700,2025-05-10 11:11:00,2025-05-10 11:56:00,2025-05-10 11:35:18,
1701,2025-05-03 16:14:00,2025-05-03 17:28:00,,
1702,2025-05-09 04:02:00,2025-05-09 05:18:00,2025-05-09 04:53:49,
1703,2025-05-01 01:18:00,2025-05-01 02:46:00,2025-05-01 02:44:18,2025-05-01 02:44:22
1704,2025-05-05 07:51:00,2025-05-05 08:14:00,2025-05-05 07:51:10,
1705,2025-05-07 14:11:00,2025-05-07 15:10:00,2025-05-07 14:34:21,2025-05-07 14:33:05
1706,2025-05-07 16:30:00,2025-05-07 17:25:00,2025-05-07 16:44:01,
1707,2025-05-04 03:08:00,2025-05-04 03:56:00,2025-05-04 03:16:15,
1708,2025-05-02 09:17:00,2025-05-02 09:57:00,,2025-05-02 09:45:51
1709,2025-05-09 04:46:00,2025-05-09 05:48:00,,
1710,2025-05-09 14:49:00,2025-05-09 15:43:00,2025-05-09 15:31:33,2025-05-09 15:33:41
1711,2025-05-09 22:52:00,2025-05-10 00:09:00,,2025-05-09 23:40:25
1712,2025-05-02 14:22:00,2025-05-02 15:43:00,,2025-05-02 15:00:54
1713,2025-05-02 05:33:00,2025-05-02 06:42:00,2025-05-02 06:16:18,2025-05-02 06:41:29
1714,2025-05-10 19:54:00,2025-05-10 21:16:00,2025-05-10 20:36:54,
1715,2025-05-04 04:46:00,2025-05-04 06:02:00,2025-05-04 05:29:41,2025-05-04 05:43:01
1716,2025-05-06 01:45:00,2025-05-06 02:58:00,2025-05-06 02:23:12,
1717,2025-05-06 08:45:00,2025-05-06 09:28:00,,2025-05-06 09:11:47
1718,2025-05-08 04:44:00,2025-05-08 06:07:00,2025-05-08 05:38:55,2025-05-08 05:57:17
1719,2025-05-09 00:32:00,2025-05-09 01:52:00,,2025-05-09 00:36:05
1720,2025-05-08 04:20:00,2025-05-08 05:28:00,,2025-05-08 04:59:42
1721,2025-05-07 22:15:00,2025-05-07 23:26:00,2025-05-07 22:53:30,
1722,2025-05-05 14:34:00,2025-05-05 15:31:00,,2025-05-05 14:34:53
1723,2025-05-05 06:54:00,2025-05-05 07:26:00,,
1724,2025-05-08 08:32:00,2025-05-08 08:56:00,,
1725,2025-05-02 14:22:00,2025-05-02 15:12:00,,2025-05-02 14:43:58
1726,2025-05-10 16:37:00,2025-05-10 18:05:00,2025-05-10 17:50:15,2025-05-10 17:02:58
1727,2025-05-01 10:51:00,2025-05-01 12:04:00,,2025-05-01 12:00:46
1728,2025-05-05 03:17:00,2025-05-05 04:41:00,,2025-05-05 04:17:17
1729,2025-05-02 23:59:00,2025-05-03 00:55:00,2025-05-03 00:54:54,
1730,2025-05-09 04:08:00,2025-05-09 05:06:00,2025-05-09 04:19:54,2025-05-09 04:32:35
1731,2025-05-07 20:18:00,2025-05-07 21:38:00,,2025-05-07 20:52:30
1732,2025-05-05 05:22:00,2025-05-05 05:48:00,2025-05-05 05:41:07,2025-05-05 05:47:53
1733,2025-05-08 15:13:00,2025-05-08 16:17:00,,2025-05-08 15:16:16
1734,2025-05-05 17:45:00,2025-05-05 18:46:00,2025-05-05 17:56:04,2025-05-05 18:08:51
1735,2025-05-01 17:04:00,2025-05-01 17:42:00,2025-05-01 17:16:14,2025-05-01 17:17:41
1736,2025-05-06 09:09:00,2025-05-06 10:39:00,2025-05-06 10:01:13,
1737,2025-05-04 23:39:00,2025-05-05 00:38:00,2025-05-05 00:37:07,2025-05-05 00:37:25
1738,2025-05-04 01:27:00,2025-05-04 02:23:00,,
1739,2025-05-01 05:02:00,2025-05-01 06:04:00,2025-05-01 05:17:34,2025-05-01 05:10:46
1740,2025-05-06 12:35:00,2025-05-06 13:30:00,2025-05-06 13:27:34,2025-05-06 13:29:28
1741,2025-05-05 02:01:00,2025-05-05 02:58:00,2025-05-05 02:48:03,
1742,2025-05-07 00:03:00,2025-05-07 01:01:00,2025-05-07 00:47:23,2025-05-07 00:48:51
1743,2025-05-10 20:59:00,2025-05-10 21:44:00,2025-05-10 21:26:02,2025-05-10 21:39:38
1744,2025-05-04 12:31:00,2025-05-04 13:12:00,,
1745,2025-05-08 18:43:00,2025-05-08 19:19:00,2025-05-08 18:57:03,2025-05-08 19:11:25
1746,2025-05-03 07:15:00,2025-05-03 08:07:00,2025-05-03 07:25:21,
1747,2025-05-09 06:15:00,2025-05-09 06:54:00,2025-05-09 06:16:40,
1748,2025-05-06 16:49:00,2025-05-06 17:46:00,,2025-05-06 17:45:50
1749,2025-05-02 08:56:00,2025-05-02 09:38:00,2025-05-02 09:01:10,
1750,2025-05-08 22:06:00,2025-05-08 23:05:00,,
1751,2025-05-01 09:07:00,2025-05-01 09:33:00,,
1752,2025-05-05 15:40:00,2025-05-05 16:45:00,,2025-05-05 15:46:20
1753,2025-05-10 10:57:00,2025-05-10 11:49:00,2025-05-10 11:23:22,
1754,2025-05-07 12:08:00,2025-05-07 12:37:00,2025-05-07 12:18:16,2025-05-07 12:26:33
1755,2025-05-08 02:31:00,2025-05-08 02:55:00,2025-05-08 02:50:20,2025-05-08 02:51:25
1756,2025-05-05 23:34:00,2025-05-06 00:03:00,,
1757,2025-05-04 07:54:00,2025-05-04 09:01:00,,2025-05-04 08:20:52
1758,2025-05-01 00:40:00,2025-05-01 01:56:00,2025-05-01 00:53:48,
1759,2025-05-04 00:56:00,2025-05-04 02:20:00,2025-05-04 01:46:27,2025-05-04 02:15:29
1760,2025-05-10 06:44:00,2025-05-10 07:19:00,2025-05-10 07:05:29,2025-05-10 07:09:44
1761,2025-05-03 10:22:00,2025-05-03 11:34:00,2025-05-03 10:45:55,2025-05-03 10:57:12
1762,2025-05-09 10:16:00,2025-05-09 10:44:00,2025-05-09 10:32:36,
1763,2025-05-01 02:32:00,2025-05-01 03:36:00,2025-05-01 02:52:43,
1764,2025-05-02 04:05:00,2025-05-02 04:59:00,,2025-05-02 04:19:44
1765,2025-05-06 07:32:00,2025-05-06 08:04:00,2025-05-06 07:42:16,2025-05-06 07:49:45
1766,2025-05-05 12:00:00,2025-05-05 13:14:00,,
1767,2025-05-10 03:15:00,2025-05-10 03:48:00,,
1768,2025-05-06 03:16:00,2025-05-06 04:20:00,2025-05-06 04:12:16,2025-05-06 04:19:10
1769,2025-05-02 21:43:00,2025-05-02 22:54:00,2025-05-02 22:35:19,2025-05-02 22:31:30
1770,2025-05-04 13:03:00,2025-05-04 13:27:00,2025-05-04 13:13:58,2025-05-04 13:21:36
1771,2025-05-06 11:48:00,2025-05-06 12:59:00,2025-05-06 11:58:01,2025-05-06 11:49:34
1772,2025-05-06 19:12:00,2025-05-06 19:37:00,,
1773,2025-05-05 20:02:00,2025-05-05 21:03:00,2025-05-05 20:12:00,2025-05-05 20:59:57
1774,2025-05-04 09:52:00,2025-05-04 10:35:00,2025-05-04 10:30:08,
1775,2025-05-08 07:52:00,2025-05-08 08:51:00,2025-05-08 08:44:38,2025-05-08 08:47:10
1776,2025-05-01 08:12:00,2025-05-01 09:19:00,2025-05-01 08:35:33,2025-05-01 08:59:28
1777,2025-05-06 18:57:00,2025-05-06 19:42:00,,2025-05-06 19:27:05
1778,2025-05-10 21:46:00,2025-05-10 22:46:00,2025-05-10 22:11:17,2025-05-10 22:37:34
1779,2025-05-02 12:24:00,2025-05-02 13:25:00,2025-05-02 12:53:43,
1780,2025-05-06 09:05:00,2025-05-06 10:00:00,,
1781,2025-05-02 12:26:00,2025-05-02 13:16:00,2025-05-02 12:38:50,2025-05-02 13:13:47
1782,2025-05-09 07:22:00,2025-05-09 07:53:00,2025-05-09 07:22:38,2025-05-09 07:48:20
1783,2025-05-05 09:47:00,2025-05-05 10:53:00,2025-05-05 10:01:41,
1784,2025-05-01 18:21:00,2025-05-01 19:35:00,,
1785,2025-05-07 18:44:00,2025-05-07 19:45:00,2025-05-07 19:15:14,2025-05-07 19:34:41
1786,2025-05-03 00:35:00,2025-05-03 00:57:00,,2025-05-03 00:45:09
1787,2025-05-09 10:58:00,2025-05-09 12:28:00,2025-05-09 11:27:14,
1788,2025-05-10 23:20:00,2025-05-11 00:22:00,2025-05-10 23:31:29,2025-05-10 23:50:05
1789,2025-05-07 12:58:00,2025-05-07 13:59:00,2025-05-07 13:09:57,
1790,2025-05-03 02:49:00,2025-05-03 04:14:00,2025-05-03 03:19:21,
1791,2025-05-10 19:51:00,2025-05-10 20:44:00,,2025-05-10 20:40:49
1792,2025-05-07 02:50:00,2025-05-07 03:40:00,,2025-05-07 03:35:16
1793,2025-05-05 17:24:00,2025-05-05 18:27:00,,
1794,2025-05-07 02:47:00,2025-05-07 03:21:00,2025-05-07 02:47:00,2025-05-07 02:52:06
1795,2025-05-04 10:15:00,2025-05-04 11:04:00,2025-05-04 10:16:30,2025-05-04 11:03:38
1796,2025-05-01 20:10:00,2025-05-01 20:58:00,,2025-05-01 20:24:29
1797,2025-05-09 04:27:00,2025-05-09 05:13:00,2025-05-09 04:44:03,2025-05-09 04:42:54
1798,2025-05-02 21:43:00,2025-05-02 22:15:00,,2025-05-02 21:45:04
1799,2025-05-01 14:36:00,2025-05-01 15:59:00,2025-05-01 15:31:56,
1800,2025-05-07 13:34:00,2025-05-07 14:03:00,2025-05-07 13:36:02,
1801,2025-05-09 07:25:00,2025-05-09 08:21:00,2025-05-09 08:20:15,2025-05-09 08:20:15
1802,2025-05-06 23:47:00,2025-05-07 00:43:00,,2025-05-07 00:11:34
1803,2025-05-09 09:34:00,2025-05-09 10:29:00,,2025-05-09 09:51:15
1804,2025-05-09 11:55:00,2025-05-09 13:02:00,2025-05-09 12:22:32,
1805,2025-05-02 06:06:00,2025-05-02 06:37:00,2025-05-02 06:16:29,2025-05-02 06:27:33
1806,2025-05-02 07:59:00,2025-05-02 08:40:00,,2025-05-02 08:09:09
1807,2025-05-07 12:27:00,2025-05-07 12:51:00,2025-05-07 12:43:49,2025-05-07 12:50:16
1808,2025-05-07 21:21:00,2025-05-07 22:36:00,2025-05-07 22:29:29,2025-05-07 22:30:37
1809,2025-05-01 20:33:00,2025-05-01 20:59:00,,2025-05-01 20:47:00
1810,2025-05-02 01:08:00,2025-05-02 01:28:00,,
1811,2025-05-03 16:38:00,2025-05-03 18:05:00,2025-05-03 16:56:32,
1812,2025-05-04 00:03:00,2025-05-04 01:17:00,2025-05-04 00:27:22,2025-05-04 01:10:05
1813,2025-05-06 19:36:00,2025-05-06 20:43:00,,2025-05-06 20:06:02
1814,2025-05-02 11:17:00,2025-05-02 11:51:00,2025-05-02 11:19:42,
1815,2025-05-10 06:50:00,2025-05-10 07:24:00,2025-05-10 07:19:20,
1816,2025-05-08 19:12:00,2025-05-08 20:05:00,2025-05-08 19:52:48,2025-05-08 20:02:34
1817,2025-05-02 10:07:00,2025-05-02 11:02:00,2025-05-02 10:51:09,
1818,2025-05-04 14:22:00,2025-05-04 15:20:00,2025-05-04 14:44:45,
1819,2025-05-07 05:56:00,2025-05-07 06:32:00,,
1820,2025-05-04 12:06:00,2025-05-04 12:37:00,2025-05-04 12:22:24,2025-05-04 12:23:06
1821,2025-05-10 00:21:00,2025-05-10 01:20:00,,
1822,2025-05-04 13:10:00,2025-05-04 14:25:00,2025-05-04 14:13:26,
1823,2025-05-03 10:25:00,2025-05-03 11:18:00,2025-05-03 10:38:33,2025-05-03 10:38:59
1824,2025-05-08 17:44:00,2025-05-08 19:13:00,2025-05-08 18:43:42,
1825,2025-05-02 08:00:00,2025-05-02 08:30:00,2025-05-02 08:22:05,2025-05-02 08:01:02
1826,2025-05-02 07:40:00,2025-05-02 08:20:00,2025-05-02 07:55:50,2025-05-02 07:58:10
1827,2025-05-03 12:15:00,2025-05-03 12:45:00,,2025-05-03 12:44:03
1828,2025-05-09 07:03:00,2025-05-09 07:59:00,,2025-05-09 07:20:47
1829,2025-05-07 01:59:00,2025-05-07 03:13:00,2025-05-07 02:26:41,
1830,2025-05-08 15:09:00,2025-05-08 16:05:00,2025-05-08 15:18:27,
1831,2025-05-02 17:40:00,2025-05-02 18:21:00,,2025-05-02 17:48:59
1832,2025-05-10 15:52:00,2025-05-10 17:05:00,,2025-05-10 16:25:07
1833,2025-05-09 13:01:00,2025-05-09 13:48:00,,
1834,2025-05-09 11:53:00,2025-05-09 12:57:00,2025-05-09 12:13:41,
1835,2025-05-08 05:30:00,2025-05-08 06:01:00,2025-05-08 05:52:16,
1836,2025-05-07 23:59:00,2025-05-08 01:19:00,2025-05-08 00:33:57,
1837,2025-05-05 17:33:00,2025-05-05 18:48:00,,2025-05-05 18:46:56
1838,2025-05-01 03:02:00,2025-05-01 04:00:00,2025-05-01 03:56:36,2025-05-01 03:57:14
1839,2025-05-02 09:51:00,2025-05-02 11:16:00,2025-05-02 10:02:11,2025-05-02 10:32:50
1840,2025-05-07 11:06:00,2025-05-07 11:41:00,,
1841,2025-05-06 08:59:00,2025-05-06 09:21:00,,2025-05-06 09:00:20
1842,2025-05-07 20:02:00,2025-05-07 20:39:00,,
1843,2025-05-06 20:31:00,2025-05-06 21:12:00,,
1844,2025-05-05 05:50:00,2025-05-05 06:31:00,2025-05-05 06:17:23,2025-05-05 06:28:43
1845,2025-05-01 09:37:00,2025-05-01 10:43:00,,
1846,2025-05-03 03:35:00,2025-05-03 05:05:00,,
1847,2025-05-02 23:23:00,2025-05-02 23:58:00,2025-05-02 23:50:52,2025-05-02 23:31:15
1848,2025-05-06 04:36:00,2025-05-06 05:42:00,,2025-05-06 04:57:23
1849,2025-05-03 08:12:00,2025-05-03 09:14:00,2025-05-03 08:22:39,
1850,2025-05-04 07:09:00,2025-05-04 08:16:00,,2025-05-04 07:17:51
1851,2025-05-02 09:08:00,2025-05-02 09:46:00,2025-05-02 09:30:39,2025-05-02 09:42:21
1852,2025-05-04 20:49:00,2025-05-04 21:42:00,2025-05-04 21:38:08,
1853,2025-05-03 14:24:00,2025-05-03 15:15:00,2025-05-03 15:12:26,
1854,2025-05-04 04:13:00,2025-05-04 04:40:00,,
1855,2025-05-09 10:42:00,2025-05-09 11:58:00,2025-05-09 10:53:23,2025-05-09 11:45:46
1856,2025-05-07 10:27:00,2025-05-07 11:32:00,2025-05-07 11:11:26,2025-05-07 11:18:50
1857,2025-05-05 20:59:00,2025-05-05 22:25:00,2025-05-05 22:16:24,2025-05-05 21:23:00
1858,2025-05-05 22:04:00,2025-05-05 23:14:00,2025-05-05 22:12:11,2025-05-05 22:35:19
1859,2025-05-06 19:18:00,2025-05-06 19:56:00,2025-05-06 19:55:29,
1860,2025-05-07 01:28:00,2025-05-07 02:32:00,2025-05-07 02:20:38,
1861,2025-05-07 00:18:00,2025-05-07 01:39:00,2025-05-07 00:18:13,2025-05-07 01:38:11
1862,2025-05-09 05:40:00,2025-05-09 06:15:00,,
1863,2025-05-10 06:50:00,2025-05-10 07:43:00,,2025-05-10 07:13:55
1864,2025-05-01 09:37:00,2025-05-01 11:03:00,2025-05-01 10:03:22,
1865,2025-05-01 20:21:00,2025-05-01 21:29:00,2025-05-01 20:32:35,2025-05-01 20:56:21
1866,2025-05-02 14:30:00,2025-05-02 15:15:00,,
1867,2025-05-01 15:44:00,2025-05-01 16:10:00,2025-05-01 15:59:09,
1868,2025-05-02 06:40:00,2025-05-02 07:50:00,,
1869,2025-05-01 02:41:00,2025-05-01 03:45:00,2025-05-01 03:29:00,2025-05-01 03:43:11
1870,2025-05-06 23:45:00,2025-05-07 00:22:00,2025-05-07 00:10:45,
1871,2025-05-03 05:00:00,2025-05-03 05:25:00,,2025-05-03 05:03:19
1872,2025-05-09 08:00:00,2025-05-09 08:54:00,2025-05-09 08:51:27,2025-05-09 08:53:24
1873,2025-05-07 09:41:00,2025-05-07 10:36:00,,
1874,2025-05-05 11:37:00,2025-05-05 12:52:00,2025-05-05 12:20:52,2025-05-05 12:28:43
1875,2025-05-02 10:23:00,2025-05-02 11:16:00,2025-05-02 11:15:22,2025-05-02 10:35:12
1876,2025-05-06 04:12:00,2025-05-06 04:56:00,2025-05-06 04:32:45,
1877,2025-05-08 23:26:00,2025-05-09 00:20:00,,
1878,2025-05-08 08:34:00,2025-05-08 09:17:00,2025-05-08 08:47:29,
1879,2025-05-02 23:26:00,2025-05-03 00:43:00,2025-05-03 00:22:06,
1880,2025-05-05 12:28:00,2025-05-05 13:19:00,2025-05-05 12:42:37,
1881,2025-05-09 08:59:00,2025-05-09 09:25:00,2025-05-09 09:07:01,2025-05-09 09:22:52
1882,2025-05-04 18:13:00,2025-05-04 19:28:00,,2025-05-04 19:11:08
1883,2025-05-07 05:19:00,2025-05-07 06:27:00,2025-05-07 05:42:30,2025-05-07 05:53:09
1884,2025-05-09 18:33:00,2025-05-09 19:53:00,2025-05-09 19:30:32,2025-05-09 19:51:51
1885,2025-05-04 08:36:00,2025-05-04 09:47:00,,
1886,2025-05-08 09:08:00,2025-05-08 09:53:00,2025-05-08 09:50:30,2025-05-08 09:52:35
1887,2025-05-09 03:39:00,2025-05-09 04:20:00,,2025-05-09 04:08:00
1888,2025-05-07 10:32:00,2025-05-07 11:08:00,,2025-05-07 11:01:38
1889,2025-05-03 19:56:00,2025-05-03 20:54:00,2025-05-03 20:35:42,2025-05-03 20:49:00
1890,2025-05-02 02:20:00,2025-05-02 03:02:00,,
1891,2025-05-08 13:36:00,2025-05-08 14:15:00,2025-05-08 13:41:11,2025-05-08 14:01:57
1892,2025-05-03 19:10:00,2025-05-03 19:47:00,,
1893,2025-05-07 13:17:00,2025-05-07 14:29:00,2025-05-07 13:18:48,
1894,2025-05-08 03:36:00,2025-05-08 04:56:00,2025-05-08 03:57:02,2025-05-08 04:41:59
1895,2025-05-07 17:02:00,2025-05-07 17:24:00,2025-05-07 17:14:01,2025-05-07 17:19:42
1896,2025-05-02 17:41:00,2025-05-02 18:49:00,2025-05-02 18:28:40,2025-05-02 18:42:36
1897,2025-05-08 01:19:00,2025-05-08 02:29:00,,2025-05-08 02:26:09
1898,2025-05-06 13:07:00,2025-05-06 14:32:00,2025-05-06 13:40:44,
1899,2025-05-05 03:20:00,2025-05-05 04:27:00,2025-05-05 03:55:39,
1900,2025-05-08 07:03:00,2025-05-08 07:38:00,2025-05-08 07:18:23,2025-05-08 07:19:34
1901,2025-05-03 08:24:00,2025-05-03 09:06:00,2025-05-03 08:55:53,2025-05-03 09:04:17
1902,2025-05-02 22:21:00,2025-05-02 23:08:00,2025-05-02 22:44:33,2025-05-02 22:55:53
1903,2025-05-02 02:46:00,2025-05-02 03:17:00,,2025-05-02 02:58:17
1904,2025-05-02 13:22:00,2025-05-02 14:06:00,,2025-05-02 13:56:34
1905,2025-05-05 04:42:00,2025-05-05 05:44:00,,2025-05-05 05:00:20
1906,2025-05-03 11:21:00,2025-05-03 12:18:00,2025-05-03 11:55:47,
1907,2025-05-05 22:53:00,2025-05-05 23:23:00,,2025-05-05 23:06:44
1908,2025-05-01 11:50:00,2025-05-01 13:18:00,,2025-05-01 13:00:45
1909,2025-05-04 01:41:00,2025-05-04 03:02:00,2025-05-04 03:01:19,
1910,2025-05-04 23:24:00,2025-05-05 00:27:00,,
1911,2025-05-03 12:49:00,2025-05-03 13:48:00,,
1912,2025-05-05 05:39:00,2025-05-05 06:16:00,2025-05-05 05:47:32,
1913,2025-05-02 16:29:00,2025-05-02 16:56:00,2025-05-02 16:35:46,
1914,2025-05-03 05:20:00,2025-05-03 06:02:00,,2025-05-03 05:54:16
1915,2025-05-08 08:43:00,2025-05-08 10:07:00,,
1916,2025-05-10 02:30:00,2025-05-10 03:47:00,2025-05-10 03:15:42,
1917,2025-05-10 18:33:00,2025-05-10 20:00:00,,2025-05-10 18:44:32
1918,2025-05-06 18:22:00,2025-05-06 18:45:00,2025-05-06 18:44:11,
1919,2025-05-09 10:11:00,2025-05-09 11:04:00,,
1920,2025-05-04 00:42:00,2025-05-04 01:46:00,,2025-05-04 01:03:30
1921,2025-05-04 16:12:00,2025-05-04 17:36:00,,2025-05-04 16:25:30
1922,2025-05-03 06:40:00,2025-05-03 07:49:00,2025-05-03 06:50:09,
1923,2025-05-10 08:15:00,2025-05-10 08:55:00,,
1924,2025-05-08 16:47:00,2025-05-08 17:50:00,2025-05-08 17:04:04,2025-05-08 17:10:43
1925,2025-05-08 04:23:00,2025-05-08 05:41:00,2025-05-08 05:19:11,
